run,channel_index,channel,std,mean,min,max,high_amplitude_100_percent,high_amplitude_200_percent,clip_percent
3,40,TP9,55.306888393294145,84.81802059587349,-1000.0,1000.0001220703125,33.0890138146617,3.4038771805989714,0.009453463749117676
3,41,TP7,43.430972252065615,40.31370043651923,-1000.0,1000.0001220703125,9.675305031763639,0.04600685691237269,0.009453463749117676
3,42,CP5,47.06181406046425,53.53789695484196,-1000.0,1000.0001220703125,16.699228597358072,0.1632298074014319,0.009453463749117676
3,43,CP3,46.06579600657175,62.480832378912105,-1000.0,1000.0001220703125,19.211329030956943,0.2980992235555108,0.008823232832509832
3,44,CP1,47.751622911658664,62.52817889142652,-1000.0,1000.0001220703125,20.122012705455276,0.21175758798023595,0.008823232832509832
3,45,CPZ,49.138105385062886,49.679492294750986,-1000.0,1000.0001220703125,16.561838257537563,0.08319048099223555,0.009453463749117676
3,46,CP2,45.8098407385736,68.83744163990606,-1000.0,1000.0001220703125,23.84982857719068,0.052939396995058986,0.008823232832509832
3,47,CP4,47.164383687896176,66.48411155199419,-1000.0,1000.0001220703125,22.528234345064032,0.12226479782192196,0.008823232832509832
3,48,CP6,45.43173702758806,68.47668480066471,-1000.0,1000.0001220703125,23.080316628012504,0.058611475244529594,0.008823232832509832
3,49,TP8,37.413465947782875,35.25489601106933,-1000.0,1000.0001220703125,6.476883129978825,0.011344156498941212,0.008823232832509832
3,50,TP10,44.82851683994108,47.34282071339054,-1000.0,1000.0001220703125,14.250151255419985,0.027099929414137337,0.008823232832509832
3,51,P7,47.16586422119291,66.40168143181248,-1000.0,1000.0001220703125,21.184582030856106,0.5804426741958253,0.008823232832509832
3,52,P5,49.85096837649675,56.15026032696005,-1000.0,1000.0001220703125,18.432993848946253,0.21553897347988304,0.009453463749117676
3,53,P3,45.249579100238684,55.402792628019824,-1000.0,1000.0001220703125,16.70237975194111,0.08129978824241202,0.008823232832509832
3,54,P1,49.07680194682967,82.35227076932593,-1000.0,1000.0001220703125,30.131340123021076,1.3386104668750631,0.008823232832509832
3,55,PZ,52.314990159672035,88.2825423613759,-1000.0,1000.0001220703125,34.27762932338409,2.653272158919028,0.008823232832509832
3,56,P2,37.05977549831652,52.521681668252064,-1000.0,1000.0001220703125,10.805939296158112,0.011344156498941212,0.008823232832509832
3,57,P4,47.63397335587185,63.08047668196329,-1000.0,1000.0001220703125,20.965261671876576,0.10776948673994152,0.008823232832509832
3,58,P6,46.39656156645399,55.11057165344383,-1000.0,1000.0001220703125,17.61495411918927,0.017016234748411817,0.008823232832509832
3,59,P8,44.811332509796635,51.36635972328364,-1000.0,1000.0001220703125,16.291469194312796,0.011974387415549057,0.008823232832509832
3,60,PO9,48.80514822625406,48.49831798122165,-1000.0,1000.0001220703125,15.879298174851266,0.07814863365937279,0.010083694665725522
3,61,PO7,47.09692901398385,54.97373076818789,-1000.0,1000.0001220703125,17.406977916708684,0.11974387415549057,0.008823232832509832
3,62,PO3,48.41253982361218,50.1509789165448,-1000.0,1000.0001220703125,16.20260663507109,0.08193001915901987,0.008823232832509832
3,63,POZ,50.4001437618459,56.61026885883859,-1000.0,1000.0001220703125,19.111752546132905,0.15314611273570639,0.008823232832509832
