subject,run,trial,memory_cond,probe_role,probe_letter,response_role,feedback_role,feedback_value,rt_ms,click_count,response_feedback_consistent,behavior,status,issues,source_file
sub-002,4,22,5,probe_not_shown,B,ignored_correct,feedback_correct,correct,197.6994720750081,1,True,correct,CHECK,unexpected_click_count_1,sub-002_ses-01_task-WorkingMemory_run-4_eeg_events.csv
sub-002,4,23,3,probe_target,C,,feedback_correct,correct,,1,,correct,CHECK,missing_response;unexpected_click_count_1,sub-002_ses-01_task-WorkingMemory_run-4_eeg_events.csv
sub-002,4,24,3,probe_not_shown,X,ignored_correct,feedback_correct,correct,192.5994856999605,1,True,correct,CHECK,unexpected_click_count_1,sub-002_ses-01_task-WorkingMemory_run-4_eeg_events.csv
sub-002,4,25,7,probe_not_shown,J,ignored_correct,feedback_correct,correct,174.72453342497465,1,True,correct,CHECK,unexpected_click_count_1,sub-002_ses-01_task-WorkingMemory_run-4_eeg_events.csv
sub-003,1,1,5,probe_target,R,,feedback_correct,correct,,0,,correct,CHECK,missing_response;unexpected_click_count_0,sub-003_ses-01_task-WorkingMemory_run-1_eeg_events.csv
sub-003,1,2,3,probe_target,C,,feedback_correct,correct,,0,,correct,CHECK,missing_response;unexpected_click_count_0,sub-003_ses-01_task-WorkingMemory_run-1_eeg_events.csv
sub-003,1,3,7,probe_target,M,,feedback_correct,correct,,0,,correct,CHECK,missing_response;unexpected_click_count_0,sub-003_ses-01_task-WorkingMemory_run-1_eeg_events.csv
sub-003,1,4,7,probe_not_shown,G,ignored_correct,feedback_correct,correct,403.09876984999937,1,True,correct,CHECK,unexpected_click_count_1,sub-003_ses-01_task-WorkingMemory_run-1_eeg_events.csv
sub-003,1,5,3,probe_not_shown,L,ignored_correct,feedback_correct,correct,244.1992547500049,1,True,correct,CHECK,unexpected_click_count_1,sub-003_ses-01_task-WorkingMemory_run-1_eeg_events.csv
sub-003,1,6,5,probe_target,G,,feedback_correct,correct,,0,,correct,CHECK,missing_response;unexpected_click_count_0,sub-003_ses-01_task-WorkingMemory_run-1_eeg_events.csv
sub-003,1,7,3,probe_target,J,,feedback_correct,correct,,0,,correct,CHECK,missing_response;unexpected_click_count_0,sub-003_ses-01_task-WorkingMemory_run-1_eeg_events.csv
sub-003,1,8,7,probe_target,Z,,feedback_correct,correct,,0,,correct,CHECK,missing_response;unexpected_click_count_0,sub-003_ses-01_task-WorkingMemory_run-1_eeg_events.csv
sub-003,1,9,5,probe_target,R,,feedback_correct,correct,,0,,correct,CHECK,missing_response;unexpected_click_count_0,sub-003_ses-01_task-WorkingMemory_run-1_eeg_events.csv
sub-003,1,10,5,probe_target,L,,feedback_correct,correct,,0,,correct,CHECK,missing_response;unexpected_click_count_0,sub-003_ses-01_task-WorkingMemory_run-1_eeg_events.csv
sub-003,1,11,3,probe_target,V,,feedback_correct,correct,,0,,correct,CHECK,missing_response;unexpected_click_count_0,sub-003_ses-01_task-WorkingMemory_run-1_eeg_events.csv
sub-003,1,12,5,probe_target,J,,feedback_correct,correct,,0,,correct,CHECK,missing_response;unexpected_click_count_0,sub-003_ses-01_task-WorkingMemory_run-1_eeg_events.csv
sub-003,1,13,5,probe_target,L,,feedback_correct,correct,,0,,correct,CHECK,missing_response;unexpected_click_count_0,sub-003_ses-01_task-WorkingMemory_run-1_eeg_events.csv
sub-003,1,14,5,probe_not_shown,Q,ignored_correct,feedback_correct,correct,525.1983972250018,1,True,correct,CHECK,unexpected_click_count_1,sub-003_ses-01_task-WorkingMemory_run-1_eeg_events.csv
sub-003,1,15,5,probe_not_shown,T,ignored_correct,feedback_correct,correct,473.22355582499586,1,True,correct,CHECK,unexpected_click_count_1,sub-003_ses-01_task-WorkingMemory_run-1_eeg_events.csv
sub-003,1,16,3,probe_target,D,,feedback_correct,correct,,0,,correct,CHECK,missing_response;unexpected_click_count_0,sub-003_ses-01_task-WorkingMemory_run-1_eeg_events.csv
sub-003,1,17,7,probe_not_shown,B,ignored_correct,feedback_correct,correct,513.9234316250077,1,True,correct,CHECK,unexpected_click_count_1,sub-003_ses-01_task-WorkingMemory_run-1_eeg_events.csv
sub-003,1,18,5,probe_not_shown,J,ignored_correct,feedback_correct,correct,538.0733579249936,1,True,correct,CHECK,unexpected_click_count_1,sub-003_ses-01_task-WorkingMemory_run-1_eeg_events.csv
sub-003,1,19,3,probe_target,B,,feedback_correct,correct,,0,,correct,CHECK,missing_response;unexpected_click_count_0,sub-003_ses-01_task-WorkingMemory_run-1_eeg_events.csv
sub-003,1,20,7,probe_not_shown,L,ignored_correct,feedback_correct,correct,500.19847352500074,1,True,correct,CHECK,unexpected_click_count_1,sub-003_ses-01_task-WorkingMemory_run-1_eeg_events.csv
sub-003,1,21,7,probe_target,B,,feedback_correct,correct,,0,,correct,CHECK,missing_response;unexpected_click_count_0,sub-003_ses-01_task-WorkingMemory_run-1_eeg_events.csv
sub-003,1,22,7,probe_not_shown,F,ignored_correct,feedback_correct,correct,469.02356864998,1,True,correct,CHECK,unexpected_click_count_1,sub-003_ses-01_task-WorkingMemory_run-1_eeg_events.csv
sub-003,1,23,3,probe_target,V,,feedback_correct,correct,,0,,correct,CHECK,missing_response;unexpected_click_count_0,sub-003_ses-01_task-WorkingMemory_run-1_eeg_events.csv
sub-003,1,24,3,probe_not_shown,S,ignored_correct,feedback_correct,correct,387.22381830002996,1,True,correct,CHECK,unexpected_click_count_1,sub-003_ses-01_task-WorkingMemory_run-1_eeg_events.csv
sub-003,1,25,7,probe_not_shown,C,ignored_correct,feedback_correct,correct,451.0236235749908,1,True,correct,CHECK,unexpected_click_count_1,sub-003_ses-01_task-WorkingMemory_run-1_eeg_events.csv
sub-003,2,1,5,probe_target,X,,feedback_correct,correct,,0,,correct,CHECK,missing_response;unexpected_click_count_0,sub-003_ses-01_task-WorkingMemory_run-2_eeg_events.csv
sub-003,2,2,7,probe_target,Z,,feedback_correct,correct,,0,,correct,CHECK,missing_response;unexpected_click_count_0,sub-003_ses-01_task-WorkingMemory_run-2_eeg_events.csv
sub-003,2,3,3,probe_target,S,,feedback_correct,correct,,1,,correct,CHECK,missing_response;unexpected_click_count_1,sub-003_ses-01_task-WorkingMemory_run-2_eeg_events.csv
sub-003,2,4,7,probe_not_shown,Z,ignored_correct,feedback_correct,correct,1027.8732355500033,1,True,correct,CHECK,unexpected_click_count_1,sub-003_ses-01_task-WorkingMemory_run-2_eeg_events.csv
sub-003,2,5,5,probe_not_shown,J,ignored_correct,feedback_correct,correct,315.5494583250038,1,True,correct,CHECK,unexpected_click_count_1,sub-003_ses-01_task-WorkingMemory_run-2_eeg_events.csv
sub-003,2,6,5,probe_not_shown,Z,ignored_correct,feedback_correct,correct,315.5744582750049,1,True,correct,CHECK,unexpected_click_count_1,sub-003_ses-01_task-WorkingMemory_run-2_eeg_events.csv
sub-003,2,7,3,probe_not_shown,B,ignored_correct,feedback_correct,correct,452.34922349999397,1,True,correct,CHECK,unexpected_click_count_1,sub-003_ses-01_task-WorkingMemory_run-2_eeg_events.csv
sub-003,2,8,7,probe_not_shown,X,ignored_correct,feedback_correct,correct,285.64950965000025,1,True,correct,CHECK,unexpected_click_count_1,sub-003_ses-01_task-WorkingMemory_run-2_eeg_events.csv
sub-003,2,9,5,probe_not_shown,Q,ignored_correct,feedback_correct,correct,278.0995225999941,1,True,correct,CHECK,unexpected_click_count_1,sub-003_ses-01_task-WorkingMemory_run-2_eeg_events.csv
sub-003,2,10,7,probe_target,X,,feedback_correct,correct,,0,,correct,CHECK,missing_response;unexpected_click_count_0,sub-003_ses-01_task-WorkingMemory_run-2_eeg_events.csv
sub-003,2,11,5,probe_target,K,,feedback_correct,correct,,0,,correct,CHECK,missing_response;unexpected_click_count_0,sub-003_ses-01_task-WorkingMemory_run-2_eeg_events.csv
sub-003,2,12,3,probe_target,R,,feedback_correct,correct,,0,,correct,CHECK,missing_response;unexpected_click_count_0,sub-003_ses-01_task-WorkingMemory_run-2_eeg_events.csv
sub-003,2,13,3,probe_target,P,,feedback_correct,correct,,0,,correct,CHECK,missing_response;unexpected_click_count_0,sub-003_ses-01_task-WorkingMemory_run-2_eeg_events.csv
sub-003,2,14,7,probe_not_shown,Y,ignored_correct,feedback_correct,correct,525.1490985249984,1,True,correct,CHECK,unexpected_click_count_1,sub-003_ses-01_task-WorkingMemory_run-2_eeg_events.csv
sub-003,2,15,3,probe_target,K,,feedback_correct,correct,,0,,correct,CHECK,missing_response;unexpected_click_count_0,sub-003_ses-01_task-WorkingMemory_run-2_eeg_events.csv
sub-003,2,16,3,probe_target,L,,feedback_correct,correct,,0,,correct,CHECK,missing_response;unexpected_click_count_0,sub-003_ses-01_task-WorkingMemory_run-2_eeg_events.csv
sub-003,2,17,3,probe_not_shown,Q,ignored_correct,feedback_correct,correct,328.6494358249911,1,True,correct,CHECK,unexpected_click_count_1,sub-003_ses-01_task-WorkingMemory_run-2_eeg_events.csv
sub-003,2,18,7,probe_not_shown,L,ignored_correct,feedback_correct,correct,507.199129325003,1,True,correct,CHECK,unexpected_click_count_1,sub-003_ses-01_task-WorkingMemory_run-2_eeg_events.csv
sub-003,2,19,5,probe_not_shown,L,ignored_correct,feedback_correct,correct,314.3744603249943,1,True,correct,CHECK,unexpected_click_count_1,sub-003_ses-01_task-WorkingMemory_run-2_eeg_events.csv
sub-003,2,20,7,probe_target,S,,feedback_correct,correct,,0,,correct,CHECK,missing_response;unexpected_click_count_0,sub-003_ses-01_task-WorkingMemory_run-2_eeg_events.csv
sub-003,2,21,7,probe_target,G,,feedback_correct,correct,,0,,correct,CHECK,missing_response;unexpected_click_count_0,sub-003_ses-01_task-WorkingMemory_run-2_eeg_events.csv
sub-003,2,22,5,probe_target,P,,feedback_correct,correct,,0,,correct,CHECK,missing_response;unexpected_click_count_0,sub-003_ses-01_task-WorkingMemory_run-2_eeg_events.csv
sub-003,2,23,3,probe_not_shown,X,ignored_correct,feedback_correct,correct,407.64930022499175,1,True,correct,CHECK,unexpected_click_count_1,sub-003_ses-01_task-WorkingMemory_run-2_eeg_events.csv
sub-003,2,24,5,probe_target,Q,,feedback_correct,correct,,0,,correct,CHECK,missing_response;unexpected_click_count_0,sub-003_ses-01_task-WorkingMemory_run-2_eeg_events.csv
sub-003,2,25,3,probe_target,R,,feedback_correct,correct,,0,,correct,CHECK,missing_response;unexpected_click_count_0,sub-003_ses-01_task-WorkingMemory_run-2_eeg_events.csv
sub-003,3,0,0,,,ignored_correct,,,,1,,correct,CHECK,missing_probe;missing_feedback;unexpected_click_count_1,sub-003_ses-01_task-WorkingMemory_run-3_eeg_events.csv
sub-003,3,1,5,probe_not_shown,V,ignored_correct,feedback_correct,correct,798.3968020500006,1,True,correct,CHECK,unexpected_click_count_1,sub-003_ses-01_task-WorkingMemory_run-3_eeg_events.csv
sub-003,3,2,7,probe_target,R,,feedback_correct,correct,,0,,correct,CHECK,missing_response;unexpected_click_count_0,sub-003_ses-01_task-WorkingMemory_run-3_eeg_events.csv
sub-003,3,3,5,probe_not_shown,G,ignored_correct,feedback_correct,correct,299.9737984750027,1,True,correct,CHECK,unexpected_click_count_1,sub-003_ses-01_task-WorkingMemory_run-3_eeg_events.csv
sub-003,3,4,5,probe_not_shown,H,ignored_correct,feedback_correct,correct,436.17325292500027,1,True,correct,CHECK,unexpected_click_count_1,sub-003_ses-01_task-WorkingMemory_run-3_eeg_events.csv
sub-003,3,5,3,probe_target,K,,feedback_correct,correct,,0,,correct,CHECK,missing_response;unexpected_click_count_0,sub-003_ses-01_task-WorkingMemory_run-3_eeg_events.csv
sub-003,3,6,7,probe_not_shown,P,ignored_correct,feedback_correct,correct,356.1735733749956,1,True,correct,CHECK,unexpected_click_count_1,sub-003_ses-01_task-WorkingMemory_run-3_eeg_events.csv
sub-003,3,7,5,probe_target,Q,,feedback_correct,correct,,1,,correct,CHECK,missing_response;unexpected_click_count_1,sub-003_ses-01_task-WorkingMemory_run-3_eeg_events.csv
sub-003,3,8,5,probe_not_shown,B,ignored_correct,feedback_correct,correct,691.9472284500007,1,True,correct,CHECK,unexpected_click_count_1,sub-003_ses-01_task-WorkingMemory_run-3_eeg_events.csv
sub-003,3,9,7,probe_target,N,,feedback_correct,correct,,1,,correct,CHECK,missing_response;unexpected_click_count_1,sub-003_ses-01_task-WorkingMemory_run-3_eeg_events.csv
sub-003,3,10,5,probe_target,F,,feedback_correct,correct,,1,,correct,CHECK,missing_response;unexpected_click_count_1,sub-003_ses-01_task-WorkingMemory_run-3_eeg_events.csv
sub-003,3,11,3,probe_target,T,,feedback_correct,correct,,0,,correct,CHECK,missing_response;unexpected_click_count_0,sub-003_ses-01_task-WorkingMemory_run-3_eeg_events.csv
sub-003,3,12,7,probe_target,G,,feedback_correct,correct,,0,,correct,CHECK,missing_response;unexpected_click_count_0,sub-003_ses-01_task-WorkingMemory_run-3_eeg_events.csv
sub-003,3,13,7,probe_target,P,,feedback_correct,correct,,1,,correct,CHECK,missing_response;unexpected_click_count_1,sub-003_ses-01_task-WorkingMemory_run-3_eeg_events.csv
sub-003,3,14,3,probe_not_shown,F,ignored_correct,feedback_correct,correct,267.5239284499985,1,True,correct,CHECK,unexpected_click_count_1,sub-003_ses-01_task-WorkingMemory_run-3_eeg_events.csv
sub-003,3,15,3,probe_target,B,,feedback_correct,correct,,0,,correct,CHECK,missing_response;unexpected_click_count_0,sub-003_ses-01_task-WorkingMemory_run-3_eeg_events.csv
sub-003,3,16,5,probe_target,W,,feedback_correct,correct,,0,,correct,CHECK,missing_response;unexpected_click_count_0,sub-003_ses-01_task-WorkingMemory_run-3_eeg_events.csv
sub-003,3,17,7,probe_target,V,,feedback_correct,correct,,0,,correct,CHECK,missing_response;unexpected_click_count_0,sub-003_ses-01_task-WorkingMemory_run-3_eeg_events.csv
sub-003,3,18,3,probe_not_shown,Y,ignored_correct,feedback_correct,correct,363.2235451250017,1,True,correct,CHECK,unexpected_click_count_1,sub-003_ses-01_task-WorkingMemory_run-3_eeg_events.csv
sub-003,3,19,3,probe_not_shown,Z,ignored_correct,feedback_correct,correct,294.79881919999025,1,True,correct,CHECK,unexpected_click_count_1,sub-003_ses-01_task-WorkingMemory_run-3_eeg_events.csv
sub-003,3,20,7,probe_target,C,,feedback_correct,correct,,1,,correct,CHECK,missing_response;unexpected_click_count_1,sub-003_ses-01_task-WorkingMemory_run-3_eeg_events.csv
sub-003,3,21,7,probe_target,W,,feedback_correct,correct,,0,,correct,CHECK,missing_response;unexpected_click_count_0,sub-003_ses-01_task-WorkingMemory_run-3_eeg_events.csv
sub-003,3,22,7,probe_not_shown,Y,ignored_correct,feedback_correct,correct,387.84844650002196,1,True,correct,CHECK,unexpected_click_count_1,sub-003_ses-01_task-WorkingMemory_run-3_eeg_events.csv
sub-003,3,23,3,probe_target,R,,feedback_correct,correct,,0,,correct,CHECK,missing_response;unexpected_click_count_0,sub-003_ses-01_task-WorkingMemory_run-3_eeg_events.csv
sub-003,3,24,3,probe_not_shown,M,ignored_correct,feedback_correct,correct,209.07416254997952,1,True,correct,CHECK,unexpected_click_count_1,sub-003_ses-01_task-WorkingMemory_run-3_eeg_events.csv
sub-003,3,25,5,probe_target,H,,feedback_correct,correct,,1,,correct,CHECK,missing_response;unexpected_click_count_1,sub-003_ses-01_task-WorkingMemory_run-3_eeg_events.csv
sub-003,4,1,3,probe_not_shown,B,ignored_correct,feedback_correct,correct,313.673982925,1,True,correct,CHECK,unexpected_click_count_1,sub-003_ses-01_task-WorkingMemory_run-4_eeg_events.csv
sub-003,4,2,5,probe_target,F,,feedback_correct,correct,,0,,correct,CHECK,missing_response;unexpected_click_count_0,sub-003_ses-01_task-WorkingMemory_run-4_eeg_events.csv
sub-003,4,3,3,probe_target,S,,feedback_correct,correct,,0,,correct,CHECK,missing_response;unexpected_click_count_0,sub-003_ses-01_task-WorkingMemory_run-4_eeg_events.csv
sub-003,4,4,5,probe_target,L,,feedback_correct,correct,,0,,correct,CHECK,missing_response;unexpected_click_count_0,sub-003_ses-01_task-WorkingMemory_run-4_eeg_events.csv
sub-003,4,5,3,probe_not_shown,S,ignored_correct,feedback_correct,correct,376.6737786500016,1,True,correct,CHECK,unexpected_click_count_1,sub-003_ses-01_task-WorkingMemory_run-4_eeg_events.csv
sub-003,4,6,5,probe_not_shown,K,ignored_correct,feedback_correct,correct,289.5740610499997,2,True,correct,OK,,sub-003_ses-01_task-WorkingMemory_run-4_eeg_events.csv
sub-003,4,7,7,probe_target,H,,feedback_correct,correct,,1,,correct,CHECK,missing_response;unexpected_click_count_1,sub-003_ses-01_task-WorkingMemory_run-4_eeg_events.csv
sub-003,4,8,3,probe_not_shown,R,ignored_correct,feedback_correct,correct,420.44863669999904,1,True,correct,CHECK,unexpected_click_count_1,sub-003_ses-01_task-WorkingMemory_run-4_eeg_events.csv
sub-003,4,9,5,probe_target,Y,,feedback_correct,correct,,1,,correct,CHECK,missing_response;unexpected_click_count_1,sub-003_ses-01_task-WorkingMemory_run-4_eeg_events.csv
sub-003,4,10,5,probe_not_shown,B,ignored_correct,feedback_correct,correct,506.87335644999985,1,True,correct,CHECK,unexpected_click_count_1,sub-003_ses-01_task-WorkingMemory_run-4_eeg_events.csv
sub-003,4,11,7,probe_target,K,,feedback_correct,correct,,0,,correct,CHECK,missing_response;unexpected_click_count_0,sub-003_ses-01_task-WorkingMemory_run-4_eeg_events.csv
sub-003,4,12,3,probe_not_shown,J,ignored_correct,feedback_correct,correct,959.3218893750163,1,True,correct,CHECK,unexpected_click_count_1,sub-003_ses-01_task-WorkingMemory_run-4_eeg_events.csv
sub-003,4,13,7,probe_not_shown,V,ignored_correct,feedback_correct,correct,327.9739365499845,1,True,correct,CHECK,unexpected_click_count_1,sub-003_ses-01_task-WorkingMemory_run-4_eeg_events.csv
sub-003,4,14,3,probe_not_shown,X,ignored_correct,feedback_correct,correct,303.67401534999954,1,True,correct,CHECK,unexpected_click_count_1,sub-003_ses-01_task-WorkingMemory_run-4_eeg_events.csv
sub-003,4,15,5,probe_not_shown,B,ignored_correct,feedback_correct,correct,238.54922649999207,1,True,correct,CHECK,unexpected_click_count_1,sub-003_ses-01_task-WorkingMemory_run-4_eeg_events.csv
sub-003,4,16,5,probe_target,M,,feedback_correct,correct,,0,,correct,CHECK,missing_response;unexpected_click_count_0,sub-003_ses-01_task-WorkingMemory_run-4_eeg_events.csv
sub-003,4,17,7,probe_not_shown,D,ignored_correct,feedback_correct,correct,249.82418994999898,1,True,correct,CHECK,unexpected_click_count_1,sub-003_ses-01_task-WorkingMemory_run-4_eeg_events.csv
sub-003,4,18,3,probe_target,N,,feedback_correct,correct,,0,,correct,CHECK,missing_response;unexpected_click_count_0,sub-003_ses-01_task-WorkingMemory_run-4_eeg_events.csv
sub-003,4,19,5,probe_not_shown,J,ignored_correct,feedback_correct,correct,1807.0941404999903,1,True,correct,CHECK,unexpected_click_count_1,sub-003_ses-01_task-WorkingMemory_run-4_eeg_events.csv
sub-003,4,20,5,probe_not_shown,Z,ignored_correct,feedback_correct,correct,282.77408309999737,1,True,correct,CHECK,unexpected_click_count_1,sub-003_ses-01_task-WorkingMemory_run-4_eeg_events.csv
sub-003,4,21,7,probe_target,D,ignored_incorrect,feedback_incorrect,wrong,334.99891377502354,1,True,wrong,CHECK,unexpected_click_count_1,sub-003_ses-01_task-WorkingMemory_run-4_eeg_events.csv
sub-003,4,22,7,probe_not_shown,J,ignored_correct,feedback_correct,correct,254.9991731500195,1,True,correct,CHECK,unexpected_click_count_1,sub-003_ses-01_task-WorkingMemory_run-4_eeg_events.csv
sub-003,4,23,7,probe_not_shown,Q,ignored_correct,feedback_correct,correct,651.847886374977,1,True,correct,CHECK,unexpected_click_count_1,sub-003_ses-01_task-WorkingMemory_run-4_eeg_events.csv
