subject_left_out,target,feature,n_subjects,mean_effect,median_effect,direction,full_n_subjects,full_mean_effect,full_median_effect,full_direction,direction_agrees_with_full,absolute_mean_change,relative_mean_change
sub-022,remember,theta_frontoparietal_diff,21,0.011335800032415346,0.0020020843047849,1.0,22,0.007216404476452345,0.0012829558183184,1.0,True,0.004119395555963002,0.5708376753832037
sub-022,remember,theta_frontoparietal_ratio,21,0.01126846127136755,0.0134327576557016,1.0,22,0.007059147266353017,0.01235521432324275,1.0,True,0.0042093140050145335,0.5962921364564762
sub-022,remember,theta_occipital,21,-0.00011696012444595283,-0.0035843528295895,-1.0,22,0.001496081143524913,0.0100555128668375,1.0,False,0.001613041267970866,1.0781776609859433
sub-022,remember,theta_parietal,21,-0.012039233734328332,0.0150845488263296,-1.0,22,-0.010798479725520525,0.0151709516428865,-1.0,True,0.001240754008807807,0.11490080458969407
sub-022,remember,theta_rel,21,-0.013201457326164012,-0.0029168151123687,-1.0,22,-0.014536550484554562,-0.00514433645290715,-1.0,True,0.0013350931583905497,0.09184387725334965
sub-022,remember,theta_temporal,21,-0.0029341794432525066,0.0042359915016836,-1.0,22,-0.0033958097139939105,0.00229113186847875,-1.0,True,0.0004616302707414039,0.13594114795038592
sub-022,correct,alpha_abs,16,0.007763964792161265,-0.0200319551720718,1.0,17,0.003977169084874701,-0.0314873277469293,1.0,True,0.0037867957072865643,0.9521334462967308
sub-022,correct,alpha_beta_central_ratio,16,0.15144522528217616,0.1265473772648927,1.0,17,0.14402964758962156,0.0918357757863384,1.0,True,0.0074155776925546035,0.05148646696465953
sub-022,correct,alpha_beta_frontal_ratio,16,0.0029640856118330686,0.0592428703998227,1.0,17,0.011768877838233034,0.1052386511879747,1.0,True,0.008804792226399965,0.7481420359208951
sub-022,correct,alpha_beta_occipital_ratio,16,-0.04054030363350232,0.0018788228741818506,-1.0,17,-0.03671384250847402,0.0245095354919788,-1.0,True,0.0038264611250282965,0.10422393472285284
sub-022,correct,alpha_beta_parietal_ratio,16,0.0365660983355075,0.0308184243304054,1.0,17,0.037132833069950806,0.0382750490663845,1.0,True,0.0005667347344433041,0.015262361839606732
sub-022,correct,alpha_beta_ratio,16,0.04335172502775316,0.0206772974888908,1.0,17,0.046180390629905685,0.027962344081358,1.0,True,0.0028286656021525233,0.0612525265284509
sub-022,correct,alpha_beta_temporal_ratio,16,0.07004658298587288,0.08911658952978654,1.0,17,0.06494299068767259,0.0617200039401055,1.0,True,0.005103592298200288,0.07858572948610829
sub-022,correct,alpha_central,16,0.04964230126896978,0.0216679967399595,1.0,17,0.04246795987509471,0.0177681990916285,1.0,True,0.007174341393875065,0.1689353907033912
sub-022,correct,alpha_frontal,16,-0.006362917512084801,-0.06081220452219705,-1.0,17,-0.0117935947338535,-0.0626760015310623,-1.0,True,0.005430677221768699,0.4604768388538862
sub-022,correct,alpha_frontoparietal_diff,16,-0.025659940914090726,-0.0152541787834251,-1.0,17,-0.030850199169255386,-0.0426794577245955,-1.0,True,0.00519025825516466,0.16824067250551675
sub-022,correct,alpha_frontoparietal_ratio,16,-0.06915827073159016,-0.105996325055532,-1.0,17,-0.07059348720716957,-0.0935569508164402,-1.0,True,0.0014352164755794122,0.02033072075569104
sub-022,correct,alpha_occipital,16,-0.03813879672880969,-0.041301851231255,-1.0,17,-0.0353875819230478,-0.0226737443574212,-1.0,True,0.0027512148057618896,0.07774520485023685
sub-022,correct,alpha_rel,16,0.0611317797475974,0.06350018877161565,1.0,17,0.05097832355011286,0.0454504463368716,1.0,True,0.01015345619748454,0.19917203019639243
sub-022,correct,alpha_temporal,16,0.029781476462868495,0.0418993056300107,1.0,17,0.027248635892917775,0.0259348503649758,1.0,True,0.00253284056995072,0.092952930924848
sub-022,correct,beta_abs,16,0.008626715263379318,0.0286911864095237,1.0,17,0.0006445398145583712,0.022617076858297,1.0,True,0.007982175448820947,12.384301587777337
sub-022,correct,beta_central,16,-0.09427277431738404,-0.06024987057689475,-1.0,17,-0.08727746109283907,-0.0573648282093374,-1.0,True,0.006995313224544969,0.08015028321119345
sub-022,correct,beta_frontal,16,0.020196627580704247,0.00850545332844495,1.0,17,0.010174146145588859,-0.0024640408308667,1.0,True,0.010022481435115388,0.9850931264104922
sub-022,correct,beta_frontoparietal_diff,16,-0.031965911213204266,-0.05809212024252395,-1.0,17,-0.03944986095015843,-0.0650358100322439,-1.0,True,0.007483949736954161,0.18970788633221042
sub-022,correct,beta_frontoparietal_ratio,16,-0.04067309386389099,-0.06950330276147204,-1.0,17,-0.04525945894883748,-0.0780281715566495,-1.0,True,0.004586365084946496,0.10133495166460225
sub-022,correct,beta_occipital,16,0.07157582545452855,0.1042774420209617,1.0,17,0.05622197652916972,0.075512730773342,1.0,True,0.015353848925358828,0.2730933679891665
sub-022,correct,beta_parietal,16,0.04910391915917883,0.0330676030882919,1.0,17,0.04568359299605848,0.0300598021055862,1.0,True,0.003420326163120352,0.07486990271136189
sub-022,correct,beta_rel,16,0.015329832229377501,-0.00773843599364925,1.0,17,0.004003613901954628,-0.0116664289571332,1.0,True,0.011326218327422873,2.8289986509171707
sub-022,correct,beta_temporal,16,-0.001441612624653612,-0.0471285905376733,-1.0,17,0.0020193839783318964,0.0030800889060386,1.0,False,0.0034609966029855084,1.7138873241157682
sub-022,correct,delta_abs,16,0.059216696155960855,0.07880448481849155,1.0,17,0.0500998314822681,0.0751932060962368,1.0,True,0.009116864673692757,0.18197395887288564
sub-022,correct,delta_central,16,0.01882537656894499,0.056649244265719295,1.0,17,0.01594723148571994,0.053237904630791,1.0,True,0.0028781450832250505,0.18047929421494294
sub-022,correct,delta_frontoparietal_diff,16,0.0732005517222534,0.1033047987150405,1.0,17,0.0627843531353025,0.0965889029100864,1.0,True,0.010416198586950892,0.16590437054441917
sub-022,correct,delta_frontoparietal_ratio,16,0.0032277795526459725,0.06785178037447856,1.0,17,0.007618362637043261,0.0767235494216667,1.0,True,0.004390583084397289,0.576315842862175
sub-022,correct,delta_occipital,16,0.04917922794186642,0.0657871225506737,1.0,17,0.03884197513017873,0.0337134178161626,1.0,True,0.010337252811687687,0.26613612662699115
sub-022,correct,delta_parietal,16,0.05137879863503203,0.0867303975994412,1.0,17,0.042145890738078534,0.0816931621013528,1.0,True,0.009232907896953496,0.21907018063356826
sub-022,correct,delta_rel,16,-0.08727795029997026,-0.0199241075707751,-1.0,17,-0.07439446030727782,-0.0181843987718074,-1.0,True,0.01288348999269244,0.17317808260828368
sub-022,correct,delta_temporal,16,0.05739773032252085,0.103284213130238,1.0,17,0.05208933196612908,0.0902600490670809,1.0,True,0.005308398356391769,0.10190951114219583
sub-022,correct,delta_theta_ratio,16,-0.05365936164921079,0.02377919417748675,-1.0,17,-0.055106454857458256,0.0119751868871558,-1.0,True,0.0014470932082474644,0.026259958329575086
sub-022,correct,gamma_abs,16,-0.05613228739779637,-0.058014966455396354,-1.0,17,-0.05686524273293527,-0.0685925280951577,-1.0,True,0.0007329553351389032,0.012889338019380145
sub-022,correct,gamma_central,16,-0.20015837274530027,-0.10132551739606299,-1.0,17,-0.18547637333133052,-0.0566883528600988,-1.0,True,0.014681999413969749,0.079158327016359
sub-022,correct,gamma_frontal,16,-0.014389685323562103,-0.10198605316368485,-1.0,17,-0.018570855272571345,-0.0854695744567192,-1.0,True,0.004181169949009241,0.2251468706013081
sub-022,correct,gamma_frontoparietal_ratio,16,0.010294201354280393,-0.12199845810318599,1.0,17,0.0009702615712471755,-0.1482127749572843,1.0,True,0.009323939783033218,9.609717687827432
sub-022,correct,gamma_occipital,16,-0.0823481364933807,-0.0343987691604214,-1.0,17,-0.08945879593248873,-0.0548388597736076,-1.0,True,0.007110659439108033,0.07948530231140363
sub-022,correct,gamma_parietal,16,-0.07149666612693623,-0.10581903540691145,-1.0,17,-0.05958862522387283,-0.1006162409118598,-1.0,True,0.011908040903063397,0.19983748338420654
sub-022,correct,gamma_rel,16,-0.10435481356670655,-0.09918830401472925,-1.0,17,-0.10166472404316662,-0.0680082285851119,-1.0,True,0.0026900895235399264,0.02646040255219421
sub-022,correct,gamma_temporal,16,-0.04362328662192269,-0.14279791708091755,-1.0,17,-0.03680055328585214,-0.1385081681207297,-1.0,True,0.006822733336070551,0.18539757495150297
sub-022,correct,theta_abs,16,0.0992578240476461,0.1246222182217799,1.0,17,0.09306439261390705,0.1011817885579857,1.0,True,0.006193431433739058,0.0665499581503049
sub-022,correct,theta_alpha_central_ratio,16,0.02065875466384727,0.03004803630771425,1.0,17,0.019230682046213178,0.024672152042746,1.0,True,0.0014280726176340922,0.07426011278239099
sub-022,correct,theta_alpha_frontal_ratio,16,0.051942049215835964,0.0674558256649708,1.0,17,0.05565969462472302,0.0808250903691507,1.0,True,0.0037176454088870547,0.06679241476175374
sub-022,correct,theta_alpha_occipital_ratio,16,0.08135613631776936,0.03577242921877835,1.0,17,0.07878043065566702,0.0375691400620294,1.0,True,0.0025757056621023428,0.032694739552265456
sub-022,correct,theta_alpha_parietal_ratio,16,0.05555847862658997,0.0394963432333881,1.0,17,0.057607059823141175,0.0484739848887195,1.0,True,0.0020485811965512066,0.03556128715543779
sub-022,correct,theta_alpha_ratio,16,0.05972765443371722,0.06234498095974465,1.0,17,0.05985120385013264,0.0618279945127793,1.0,True,0.0001235494164154166,0.0020642762128024066
sub-022,correct,theta_alpha_temporal_ratio,16,0.06483987614336444,-0.00996148331026445,1.0,17,0.058508311526769,-0.019445121900486,1.0,True,0.006331564616595439,0.1082164986712801
sub-022,correct,theta_beta_ratio,16,0.050422350023526644,0.06468123182692989,1.0,17,0.05244258158047268,0.0847662864916092,1.0,True,0.0020202315569460352,0.038522732788163906
sub-022,correct,theta_central,16,0.12379779372308798,0.10896457906730744,1.0,17,0.11307711641494934,0.1026073676032386,1.0,True,0.010720677308138638,0.09480854878539609
sub-022,correct,theta_frontoparietal_diff,16,0.014335531886009757,-0.0199145723508928,1.0,17,0.006159832855024103,-0.0620817786206806,1.0,True,0.008175699030985653,1.3272598824361546
sub-022,correct,theta_frontoparietal_ratio,16,-0.03826710860935392,0.0058357013589331996,-1.0,17,-0.03877004880421776,-0.0184003772783559,-1.0,True,0.0005029401948638407,0.01297239003756751
sub-022,correct,theta_occipital,16,0.06982979632813935,0.06444441068411275,1.0,17,0.07227551076487133,0.0680261649250033,1.0,True,0.0024457144367319855,0.033838770710157284
sub-022,correct,theta_parietal,16,0.081920594382462,0.1228456127701279,1.0,17,0.08155791977439754,0.1098504300048916,1.0,True,0.00036267460806446716,0.0044468349495387334
sub-022,correct,theta_rel,16,0.09240036727396717,0.0452520519933618,1.0,17,0.08679106636054519,0.0267486725345396,1.0,True,0.0056093009134219746,0.06462993426212743
sub-022,correct,theta_temporal,16,0.12335638805494484,0.07647775184921965,1.0,17,0.10826577717700087,0.0660816722314345,1.0,True,0.015090610877943972,0.13938486631165756
sub-023,remember,alpha_abs,21,6.629802932162005e-05,0.0266871919147056,1.0,22,-0.004225080718999699,0.02401404754028395,-1.0,False,0.004291378748321319,1.0156915414712635
sub-023,remember,alpha_beta_central_ratio,21,-0.003433729864913746,0.0001199766672669,-1.0,22,-0.006481369496393726,-0.0012023537617123499,-1.0,True,0.0030476396314799803,0.47021538166828875
sub-023,remember,alpha_beta_frontal_ratio,21,0.008697316970367746,0.0013925920281986,1.0,22,0.006868067233128458,-0.00017555386438575,1.0,True,0.0018292497372392885,0.26634126824149496
sub-023,remember,alpha_beta_occipital_ratio,21,-0.008082973677361884,0.0122057214637856,-1.0,22,-0.010147514905164053,0.0075259452461013,-1.0,True,0.002064541227802169,0.2034528894115275
sub-023,remember,alpha_beta_parietal_ratio,21,-0.006537989489535091,-0.0041983625131893,-1.0,22,-0.00889987824774338,-0.007146879630928599,-1.0,True,0.002361888758208288,0.26538438981535056
sub-023,remember,alpha_beta_ratio,21,-0.0019353958039405594,0.0047890880054006,-1.0,22,-0.004946131824715725,1.643148696604986e-05,-1.0,True,0.0030107360207751654,0.6087051715303211
sub-023,remember,alpha_beta_temporal_ratio,21,0.05512877376793813,0.0413157779111308,1.0,22,0.05233680591085687,0.0315087420271479,1.0,True,0.0027919678570812595,0.053346164491518716
sub-023,remember,alpha_central,21,-0.011594289077284827,-0.0031216906004904,-1.0,22,-0.01501586222283353,-0.01501119428169965,-1.0,True,0.003421573145548704,0.2278639144907554
sub-023,remember,alpha_frontal,21,0.000295625066109343,0.0412922987827182,1.0,22,-0.0030707927750683456,0.031058370447483198,-1.0,False,0.0033664178411776887,1.096269949737251
sub-023,remember,alpha_frontoparietal_diff,21,0.008602041930981146,0.0002157420354919,1.0,22,0.00974893749781017,0.0002832907681079,1.0,True,0.001146895566829025,0.11764313465817616
sub-023,remember,alpha_frontoparietal_ratio,21,0.013479700402208927,-0.0087302300649315,1.0,22,0.01227663886432328,-0.010858941748103399,1.0,True,0.0012030615378856458,0.09799600291101025
sub-023,remember,alpha_occipital,21,-0.010429681359304058,0.0139094496498538,-1.0,22,-0.013808574837919587,0.006018385239761,-1.0,True,0.0033788934786155283,0.24469530840625084
sub-023,remember,alpha_rel,21,-0.0049679114129222105,0.0001746590438893,-1.0,22,-0.003156714484513651,0.00273943482436755,-1.0,True,0.0018111969284085594,0.573760134878846
sub-023,remember,alpha_temporal,21,0.01995449506735381,0.0311805965478287,1.0,22,0.01629686962287168,0.025018799178911,1.0,True,0.0036576254444821293,0.22443730171031565
sub-023,remember,beta_abs,21,0.01439988167765258,0.0112752566145946,1.0,22,0.011882839884920149,0.0064287775629291,1.0,True,0.002517041792732431,0.2118215693478012
sub-023,remember,beta_central,21,-0.006222084577844213,0.0213291994335232,-1.0,22,-0.009108361260200665,0.017305056347534098,-1.0,True,0.0028862766823564527,0.31688210424504676
sub-023,remember,beta_frontal,21,0.010365025302484518,0.0272890012761169,1.0,22,0.006292755656684213,0.02676135788213745,1.0,True,0.0040722696458003055,0.6471361463836133
sub-023,remember,beta_frontoparietal_diff,21,0.019360960930904975,0.0118892291000058,1.0,22,0.015061675649799796,0.0103621489766398,1.0,True,0.004299285281105179,0.285445350243107
sub-023,remember,beta_frontoparietal_ratio,21,0.015540652303049428,0.0303288138071968,1.0,22,0.009995618660365795,0.0250422045529727,1.0,True,0.005545033642683633,0.5547464175149626
sub-023,remember,beta_occipital,21,-0.012818801175157879,0.0042915554102766,-1.0,22,-0.011332306790655403,0.01008362228756505,-1.0,True,0.0014864943845024764,0.131173150529973
sub-023,remember,beta_parietal,21,-0.003850805387616676,0.0087825780602552,-1.0,22,-0.005930338816362909,0.005094234456075399,-1.0,True,0.002079533428746233,0.3506601381709276
sub-023,remember,beta_rel,21,0.009205838353843811,0.0156151544303551,1.0,22,0.01053903365996976,0.0168174660327096,1.0,True,0.0013331953061259498,0.12650071620795783
sub-023,remember,beta_temporal,21,-0.06123261149653332,0.0126926902113925,-1.0,22,-0.06158071509031959,0.012371174100029601,-1.0,True,0.00034810359378627254,0.0056528020708384715
sub-023,remember,delta_abs,21,0.009418104788078877,0.000224820838017,1.0,22,0.007228722856415695,-0.0031531389258265497,1.0,True,0.0021893819316631813,0.3028725786215532
sub-023,remember,delta_central,21,-3.3098606803214244e-05,-0.0022208002599433,-1.0,22,-0.002242849784410514,-0.0058486340347987,-1.0,True,0.0022097511776072998,0.9852426109705277
sub-023,remember,delta_frontoparietal_diff,21,-0.007445257044975777,-0.0015450917898877,-1.0,22,-0.008891798665416483,-0.0035818687385868,-1.0,True,0.0014465416204407066,0.16268267814776843
sub-023,remember,delta_frontoparietal_ratio,21,-0.006905674934314014,0.0149154362677029,-1.0,22,-0.008555437293700145,0.00552592003253765,-1.0,True,0.001649762359386131,0.1928320321628615
sub-023,remember,delta_occipital,21,0.01200919574379781,0.0333813694844041,1.0,22,0.009659547749774438,0.0202226940751393,1.0,True,0.002349647994023372,0.24324616999571633
sub-023,remember,delta_parietal,21,0.009888566005527089,-0.0119375657952032,1.0,22,0.007668092957052327,-0.0127862519011169,1.0,True,0.002220473048474762,0.2895730478113986
sub-023,remember,delta_rel,21,0.016784564572693284,0.0187659652572542,1.0,22,0.012862226458615516,0.0100134032748007,1.0,True,0.003922338114077767,0.30495016758552435
sub-023,remember,delta_temporal,21,-0.0034921718994045444,0.0105892100397988,-1.0,22,-0.004455897646301734,0.010532915525169599,-1.0,True,0.0009637257468971894,0.2162809434586214
sub-023,remember,delta_theta_ratio,21,0.0031056960303976703,-0.0102457031328271,1.0,22,-0.00018999032316373288,-0.0103091462388365,-1.0,False,0.003295686353561403,17.34660112515938
sub-023,remember,gamma_abs,21,0.03006301609729874,0.0454704048008172,1.0,22,0.025495370910866674,0.027636058275061652,1.0,True,0.004567645186432066,0.1791558633291049
sub-023,remember,gamma_central,21,0.019709375354999687,0.0509209297011822,1.0,22,0.014558284246406573,0.0427861302894467,1.0,True,0.005151091108593114,0.35382542485145935
sub-023,remember,gamma_frontal,21,0.02746374246392158,0.0229120009761729,1.0,22,0.020143744628534934,0.0143858938803237,1.0,True,0.007319997835386647,0.36338813713004436
sub-023,remember,gamma_frontoparietal_ratio,21,0.03365918288989995,-0.0235747915241677,1.0,22,0.026023240242854986,-0.03536198003882305,1.0,True,0.0076359426470449625,0.2934278197405301
sub-023,remember,gamma_occipital,21,0.017845719361728962,0.0106571001683149,1.0,22,0.023031090473266857,0.0133513575859867,1.0,True,0.005185371111537895,0.22514657382622721
sub-023,remember,gamma_parietal,21,0.022565619440962734,0.0252819675475891,1.0,22,0.018942058685776395,0.02026889488011765,1.0,True,0.0036235607551863384,0.19129709263899983
sub-023,remember,gamma_rel,21,0.026074077153815337,0.0107890980495597,1.0,22,0.02631386588803555,0.0210692636781099,1.0,True,0.0002397887342202136,0.009112638000075895
sub-023,remember,gamma_temporal,21,-0.05422165542874824,0.0276814519819795,-1.0,22,-0.05651817964866923,0.02027048990149495,-1.0,True,0.0022965242199209923,0.040633372026430185
sub-023,remember,theta_abs,21,-0.0016559733766373418,0.038906329143988,-1.0,22,-0.0029891438300134214,0.0321264622211444,-1.0,True,0.0013331704533760796,0.44600411662696526
sub-023,remember,theta_alpha_central_ratio,21,0.022830729560604866,0.0014948430819132,1.0,22,0.024055814630122893,0.0018794202919669499,1.0,True,0.0012250850695180275,0.05092677543266257
sub-023,remember,theta_alpha_frontal_ratio,21,0.009820149174920289,0.0081747944364008,1.0,22,0.010202402386540039,0.0102901272273364,1.0,True,0.0003822532116197503,0.03746698053431557
sub-023,remember,theta_alpha_occipital_ratio,21,0.024372032481778824,0.0022400203155615,1.0,22,0.019958592202797092,-0.00039517783826780004,1.0,True,0.004413440278981731,0.22112983892537325
sub-023,remember,theta_alpha_parietal_ratio,21,0.01998255768671519,-0.0092970279075838,1.0,22,0.01811562122035374,-0.01519353624041025,1.0,True,0.001866936466361449,0.1030567179371061
sub-023,remember,theta_alpha_ratio,21,0.014349657298343485,0.0139125410978419,1.0,22,0.013720792059534921,0.0072135815711985,1.0,True,0.0006288652388085642,0.045833012852311984
sub-023,remember,theta_alpha_temporal_ratio,21,0.0008047229233565851,-0.0003032758469318,1.0,22,0.0003842089452644267,-0.004374930220801349,1.0,True,0.0004205139780921584,1.0944929400400742
sub-023,remember,theta_beta_ratio,21,0.0055101328055188765,0.0116195141910852,1.0,22,0.004779497052755068,0.00875205737736785,1.0,True,0.0007306357527638082,0.1528687526530944
sub-023,remember,theta_central,21,-0.0025216408274607283,0.0120951127264857,-1.0,22,-0.004115907282348823,0.011607086792101099,-1.0,True,0.001594266454888095,0.3873426550994355
sub-023,remember,theta_frontoparietal_diff,21,0.007913944361210432,0.0020020843047849,1.0,22,0.007216404476452345,0.0012829558183184,1.0,True,0.0006975398847580876,0.09666030874990603
sub-023,remember,theta_frontoparietal_ratio,21,0.00675564200971737,0.0112776709907839,1.0,22,0.007059147266353017,0.01235521432324275,1.0,True,0.0003035052566356467,0.042994606173225126
sub-023,remember,theta_occipital,21,0.00515108101607179,0.0236953785632645,1.0,22,0.001496081143524913,0.0100555128668375,1.0,True,0.0036549998725468767,2.4430492212042325
sub-023,remember,theta_parietal,21,-0.008170873333340954,0.0152573544594434,-1.0,22,-0.010798479725520525,0.0151709516428865,-1.0,True,0.002627606392179571,0.24333114095400232
sub-023,remember,theta_rel,21,-0.018177962749041418,-0.0073718577934456,-1.0,22,-0.014536550484554562,-0.00514433645290715,-1.0,True,0.003641412264486856,0.25050043807545297
sub-023,remember,theta_temporal,21,-0.001906467301213578,0.0042359915016836,-1.0,22,-0.0033958097139939105,0.00229113186847875,-1.0,True,0.0014893424127803325,0.438582411329719
sub-023,correct,alpha_abs,16,0.011205028142280096,-0.0200319551720718,1.0,17,0.003977169084874701,-0.0314873277469293,1.0,True,0.007227859057405395,1.8173376346741632
sub-023,correct,alpha_beta_central_ratio,16,0.13017862105426703,0.0731813106905245,1.0,17,0.14402964758962156,0.0918357757863384,1.0,True,0.013851026535354527,0.09616788464844234
sub-023,correct,alpha_beta_frontal_ratio,16,0.0024875367318639985,0.0592428703998227,1.0,17,0.011768877838233034,0.1052386511879747,1.0,True,0.009281341106369035,0.7886343314922645
sub-023,correct,alpha_beta_occipital_ratio,16,-0.042505248284971535,-0.0017944057997032001,-1.0,17,-0.03671384250847402,0.0245095354919788,-1.0,True,0.005791405776497512,0.15774447404029643
sub-023,correct,alpha_beta_parietal_ratio,16,0.030171894003973805,0.0308184243304054,1.0,17,0.037132833069950806,0.0382750490663845,1.0,True,0.006960939065977001,0.18746048955822975
sub-023,correct,alpha_beta_ratio,16,0.033804635368415034,0.0206772974888908,1.0,17,0.046180390629905685,0.027962344081358,1.0,True,0.01237575526149065,0.26798723641536953
sub-023,correct,alpha_beta_temporal_ratio,16,0.03638678481797939,0.0599705395902789,1.0,17,0.06494299068767259,0.0617200039401055,1.0,True,0.0285562058696932,0.4397119006580291
sub-023,correct,alpha_central,16,0.04772695206268654,0.0216679967399595,1.0,17,0.04246795987509471,0.0177681990916285,1.0,True,0.005258992187591828,0.12383434954397134
sub-023,correct,alpha_frontal,16,-0.003824754012167794,-0.06081220452219705,-1.0,17,-0.0117935947338535,-0.0626760015310623,-1.0,True,0.007968840721685706,0.6756922635989142
sub-023,correct,alpha_frontoparietal_diff,16,-0.01997013304171999,-0.0152541787834251,-1.0,17,-0.030850199169255386,-0.0426794577245955,-1.0,True,0.010880066127535396,0.35267409678113926
sub-023,correct,alpha_frontoparietal_ratio,16,-0.06425603241024037,-0.0865774089019209,-1.0,17,-0.07059348720716957,-0.0935569508164402,-1.0,True,0.0063374547969291956,0.0897739302540866
sub-023,correct,alpha_occipital,16,-0.033853683411670235,-0.0121144056513481,-1.0,17,-0.0353875819230478,-0.0226737443574212,-1.0,True,0.0015338985113775641,0.04334567178715711
sub-023,correct,alpha_rel,16,0.04474617449407537,0.042440655210347594,1.0,17,0.05097832355011286,0.0454504463368716,1.0,True,0.0062321490560374865,0.12225096123279028
sub-023,correct,alpha_temporal,16,0.025335190580284786,0.02549389704777165,1.0,17,0.027248635892917775,0.0259348503649758,1.0,True,0.0019134453126329887,0.07022169183633573
sub-023,correct,beta_abs,16,0.022135275332614845,0.0286911864095237,1.0,17,0.0006445398145583712,0.022617076858297,1.0,True,0.021490735518056473,33.34275871348862
sub-023,correct,beta_central,16,-0.07332743361215321,-0.018250184339837203,-1.0,17,-0.08727746109283907,-0.0573648282093374,-1.0,True,0.013950027480685856,0.15983539514109935
sub-023,correct,beta_frontal,16,0.025417337369757632,0.00850545332844495,1.0,17,0.010174146145588859,-0.0024640408308667,1.0,True,0.015243191224168774,1.4982280582609548
sub-023,correct,beta_frontoparietal_diff,16,-0.02903228306462264,-0.05809212024252395,-1.0,17,-0.03944986095015843,-0.0650358100322439,-1.0,True,0.010417577885535788,0.2640713461245787
sub-023,correct,beta_frontoparietal_ratio,16,-0.03214586485053252,-0.06950330276147204,-1.0,17,-0.04525945894883748,-0.0780281715566495,-1.0,True,0.01311359409830496,0.2897426174079748
sub-023,correct,beta_occipital,16,0.07829803215799488,0.1042774420209617,1.0,17,0.05622197652916972,0.075512730773342,1.0,True,0.022076055628825163,0.39265883186037426
sub-023,correct,beta_parietal,16,0.06036635108003189,0.0330676030882919,1.0,17,0.04568359299605848,0.0300598021055862,1.0,True,0.014682758083973409,0.32140112283287825
sub-023,correct,beta_rel,16,0.020174181203123167,-0.00773843599364925,1.0,17,0.004003613901954628,-0.0116664289571332,1.0,True,0.01617056730116854,4.038992694393885
sub-023,correct,beta_temporal,16,0.024044321933442726,0.01167345767023125,1.0,17,0.0020193839783318964,0.0030800889060386,1.0,True,0.02202493795511083,10.90676077033375
sub-023,correct,delta_abs,16,0.060044239786359754,0.07880448481849155,1.0,17,0.0500998314822681,0.0751932060962368,1.0,True,0.009944408304091656,0.19849185136703093
sub-023,correct,delta_central,16,0.023620080625545287,0.056649244265719295,1.0,17,0.01594723148571994,0.053237904630791,1.0,True,0.007672849139825348,0.4811398860483122
sub-023,correct,delta_frontoparietal_diff,16,0.07360533045396356,0.1033047987150405,1.0,17,0.0627843531353025,0.0965889029100864,1.0,True,0.010820977318661051,0.17235149807694064
sub-023,correct,delta_frontoparietal_ratio,16,0.013382222845959859,0.0772956207045333,1.0,17,0.007618362637043261,0.0767235494216667,1.0,True,0.0057638602089165976,0.7565746714248813
sub-023,correct,delta_occipital,16,0.047153492786705525,0.0657871225506737,1.0,17,0.03884197513017873,0.0337134178161626,1.0,True,0.008311517656526796,0.213982878797249
sub-023,correct,delta_parietal,16,0.05071020015666278,0.0867303975994412,1.0,17,0.042145890738078534,0.0816931621013528,1.0,True,0.008564309418584243,0.20320627393565668
sub-023,correct,delta_rel,16,-0.07451146643823357,-0.01212310918804465,-1.0,17,-0.07439446030727782,-0.0181843987718074,-1.0,True,0.00011700613095574908,0.0015727801569158323
sub-023,correct,delta_temporal,16,0.06069313705838792,0.103284213130238,1.0,17,0.05208933196612908,0.0902600490670809,1.0,True,0.008603805092258839,0.1651740340585177
sub-023,correct,delta_theta_ratio,16,-0.047437666599330616,0.02377919417748675,-1.0,17,-0.055106454857458256,0.0119751868871558,-1.0,True,0.00766878825812764,0.13916315752781047
sub-023,correct,gamma_abs,16,-0.02186351208145994,-0.047640854842901,-1.0,17,-0.05686524273293527,-0.0685925280951577,-1.0,True,0.03500173065147533,0.6155206408923493
sub-023,correct,gamma_central,16,-0.1590467580776172,-0.0526622826991817,-1.0,17,-0.18547637333133052,-0.0566883528600988,-1.0,True,0.026429615253713318,0.14249585960202107
sub-023,correct,gamma_frontal,16,0.005750743163799501,-0.06609408315094994,1.0,17,-0.018570855272571345,-0.0854695744567192,-1.0,False,0.024321598436370846,1.30966496046594
sub-023,correct,gamma_frontoparietal_ratio,16,0.01278362952775084,-0.11857816529243334,1.0,17,0.0009702615712471755,-0.1482127749572843,1.0,True,0.011813367956503666,12.175446607989171
sub-023,correct,gamma_occipital,16,-0.061200403382491095,-0.0343987691604214,-1.0,17,-0.08945879593248873,-0.0548388597736076,-1.0,True,0.028258392549997638,0.31588165540840957
sub-023,correct,gamma_parietal,16,-0.026769928374726797,-0.07588649968283895,-1.0,17,-0.05958862522387283,-0.1006162409118598,-1.0,True,0.03281869684914603,0.5507543885405493
sub-023,correct,gamma_rel,16,-0.07753959036624128,-0.06331576012581985,-1.0,17,-0.10166472404316662,-0.0680082285851119,-1.0,True,0.024125133676925342,0.23730093111433484
sub-023,correct,gamma_temporal,16,-0.0072083129399374245,-0.06969518866795975,-1.0,17,-0.03680055328585214,-0.1385081681207297,-1.0,True,0.029592240345914716,0.804124875951019
sub-023,correct,theta_abs,16,0.10139414875498842,0.1246222182217799,1.0,17,0.09306439261390705,0.1011817885579857,1.0,True,0.008329756141081376,0.08950529743033667
